x-axis,2,3,F1
second,Volt,Volt,Volt
-52.0000E-09,-578.1342343634E-03,+4.6321088610312E+00,+5.2031893730163E+00
-51.5000E-09,-559.4617706815E-03,+4.6273585470117E+00,+5.1797900199890E+00
-51.0000E-09,-543.3214991835E-03,+4.6211360282341E+00,+5.1575427055359E+00
-50.5000E-09,-529.4435156638E-03,+4.6148153624727E+00,+5.1373476982117E+00
-50.0000E-09,-517.8376348208E-03,+4.6071402683337E+00,+5.1181139945984E+00
-49.5000E-09,-508.7050579714E-03,+4.6005840498110E+00,+5.1024889945984E+00
-49.0000E-09,-501.8445837986E-03,+4.5956767006173E+00,+5.0908160209656E+00
-48.5000E-09,-498.1395351574E-03,+4.5916919330721E+00,+5.0831332206726E+00
-48.0000E-09,-495.8919692267E-03,+4.5899645461559E+00,+5.0791125297546E+00
-47.5000E-09,-496.0048382582E-03,+4.5899841755527E+00,+5.0792651176453E+00
-47.0000E-09,-497.1531579695E-03,+4.5891401114914E+00,+5.0796160697937E+00
-46.5000E-09,-499.6509987091E-03,+4.5899056579656E+00,+5.0828204154968E+00
-46.0000E-09,-504.3031657447E-03,+4.5907300926301E+00,+5.0882449150086E+00
-45.5000E-09,-509.7503233496E-03,+4.5945970837947E+00,+5.0976061820984E+00
-45.0000E-09,-515.5311806998E-03,+4.5965796528690E+00,+5.1053042411804E+00
-44.5000E-09,-522.1904535556E-03,+4.6003484970497E+00,+5.1156802177429E+00
-44.0000E-09,-528.8448190622E-03,+4.6037640120885E+00,+5.1257586479187E+00
-43.5000E-09,-535.7396446793E-03,+4.6056484341789E+00,+5.1345248222351E+00
-43.0000E-09,-542.5265086142E-03,+4.6074739680789E+00,+5.1431002616882E+00
-42.5000E-09,-548.9453213595E-03,+4.6095743135338E+00,+5.1516222953797E+00
-42.0000E-09,-554.4955332975E-03,+4.6140301866017E+00,+5.1615862846375E+00
-41.5000E-09,-559.4225118880E-03,+4.6186823536373E+00,+5.1711230278015E+00
-41.0000E-09,-563.3042251002E-03,+4.6225493448019E+00,+5.1788439750671E+00
-40.5000E-09,-565.9002128236E-03,+4.6241196965439E+00,+5.1829485893250E+00
-40.0000E-09,-567.8975039455E-03,+4.6259256010471E+00,+5.1867861747742E+00
-39.5000E-09,-568.5060152455E-03,+4.6289877869440E+00,+5.1904177665711E+00
-39.0000E-09,-568.0545391197E-03,+4.6327762605215E+00,+5.1938281059265E+00
-38.5000E-09,-566.0768773946E-03,+4.6351121587377E+00,+5.1941485404968E+00
-38.0000E-09,-562.7055284986E-03,+4.6369180632410E+00,+5.1926150321960E+00
-37.5000E-09,-557.8619748444E-03,+4.6393324790442E+00,+5.1902117729187E+00
-37.0000E-09,-552.1203762878E-03,+4.6397839551701E+00,+5.1848711967468E+00
-36.5000E-09,-544.8574994812E-03,+4.6398232139636E+00,+5.1777529716492E+00
-36.0000E-09,-537.0106481205E-03,+4.6413346775153E+00,+5.1714129447937E+00
-35.5000E-09,-528.6534324437E-03,+4.6424142943379E+00,+5.1641879081726E+00
-35.0000E-09,-519.4227086104E-03,+4.6428461410669E+00,+5.1553683280945E+00
-34.5000E-09,-509.9858761109E-03,+4.6434350229702E+00,+5.1465792655945E+00
-34.0000E-09,-500.3674716913E-03,+4.6420217064024E+00,+5.1356081962585E+00
-33.5000E-09,-490.3417572887E-03,+4.6386847089507E+00,+5.1222872734070E+00
-33.0000E-09,-480.5565029965E-03,+4.6350925293409E+00,+5.1089739799499E+00
-32.5000E-09,-470.0400536744E-03,+4.6281829816762E+00,+5.0915560722351E+00
-32.0000E-09,-460.1811891443E-03,+4.6213912103922E+00,+5.0749239921570E+00
-31.5000E-09,-450.3076025667E-03,+4.6151686916146E+00,+5.0589175224304E+00
-31.0000E-09,-441.1112301777E-03,+4.6097313487080E+00,+5.0443377494812E+00
-30.5000E-09,-431.5320845517E-03,+4.6065906452241E+00,+5.0316424369812E+00
-30.0000E-09,-422.1737696394E-03,+4.6036266063111E+00,+5.0193591117859E+00
-29.5000E-09,-413.5957232488E-03,+4.6014870020626E+00,+5.0087237358093E+00
-29.0000E-09,-404.3110185744E-03,+4.6000736854949E+00,+4.9980196952820E+00
-28.5000E-09,-395.3698283435E-03,+4.6008784907626E+00,+4.9898715019226E+00
-28.0000E-09,-386.7525231594E-03,+4.6023899543143E+00,+4.9827990531921E+00
-27.5000E-09,-377.9978121979E-03,+4.6041173412305E+00,+4.9758257865906E+00
-27.0000E-09,-369.7240214574E-03,+4.6082395145531E+00,+4.9717516899109E+00
-26.5000E-09,-361.4256939709E-03,+4.6138338926339E+00,+4.9690890312195E+00
-26.0000E-09,-353.5150470707E-03,+4.6199975232212E+00,+4.9673037528992E+00
-25.5000E-09,-345.4522723455E-03,+4.6289681575472E+00,+4.9682269096375E+00
-25.0000E-09,-337.9538427775E-03,+4.6345625356280E+00,+4.9663424491882E+00
-24.5000E-09,-330.9510554782E-03,+4.6400195079314E+00,+4.9648470878601E+00
-24.0000E-09,-323.8844726393E-03,+4.6462223973122E+00,+4.9640002250671E+00
-23.5000E-09,-317.0681646093E-03,+4.6539760090382E+00,+4.9649996757507E+00
-23.0000E-09,-311.3952689414E-03,+4.6638495956158E+00,+4.9691805839539E+00
-22.5000E-09,-305.7272806227E-03,+4.6738998467645E+00,+4.9736285209656E+00
-22.0000E-09,-299.2839311314E-03,+4.6872085777777E+00,+4.9804491996765E+00
-21.5000E-09,-294.3422304934E-03,+4.6965325412457E+00,+4.9848361015320E+00
-21.0000E-09,-290.0875587425E-03,+4.7034224595136E+00,+4.9874682426453E+00
-20.5000E-09,-285.7985355472E-03,+4.7069753803298E+00,+4.9867434501648E+00
-20.0000E-09,-281.9904325729E-03,+4.7081727735331E+00,+4.9842104911804E+00
-19.5000E-09,-279.6987004995E-03,+4.7089383200073E+00,+4.9826846122742E+00
-19.0000E-09,-277.5051154099E-03,+4.7091149845783E+00,+4.9806857109070E+00
-18.5000E-09,-276.0868914929E-03,+4.7097038664815E+00,+4.9798235893250E+00
-18.0000E-09,-275.1643098445E-03,+4.7084672144847E+00,+4.9777331352234E+00
-17.5000E-09,-275.2428274316E-03,+4.7058368753169E+00,+4.9751620292664E+00
-17.0000E-09,-276.4304059365E-03,+4.7024606190716E+00,+4.9729495048523E+00
-16.5000E-09,-278.1185340591E-03,+4.6979458578135E+00,+4.9701418876648E+00
-16.0000E-09,-280.4495249261E-03,+4.6927440676682E+00,+4.9672884941101E+00
-15.5000E-09,-283.3693976963E-03,+4.6869533956196E+00,+4.9644198417664E+00
-15.0000E-09,-286.4119541964E-03,+4.6817516054743E+00,+4.9622302055359E+00
-14.5000E-09,-289.6655267118E-03,+4.6758431570452E+00,+4.9595675468445E+00
-14.0000E-09,-292.6835464659E-03,+4.6704254435354E+00,+4.9571871757507E+00
-13.5000E-09,-295.5101796015E-03,+4.6657929058965E+00,+4.9553484916687E+00
-13.0000E-09,-297.9982056427E-03,+4.6605518569577E+00,+4.9525103569031E+00
-12.5000E-09,-298.9894901798E-03,+4.6572737476963E+00,+4.9502291679382E+00
-12.0000E-09,-299.5587426863E-03,+4.6548789612898E+00,+4.9484591484070E+00
-11.5000E-09,-298.6018095935E-03,+4.6532300919607E+00,+4.9458727836609E+00
-11.0000E-09,-296.2070231870E-03,+4.6527197276446E+00,+4.9429583549500E+00
-10.5000E-09,-292.2075335941E-03,+4.6523663985026E+00,+4.9386172294617E+00
-10.0000E-09,-287.6093473997E-03,+4.6509530819349E+00,+4.9325976371765E+00
-9.5000E-09,-281.6371034310E-03,+4.6511690052994E+00,+4.9268984794617E+00
-9.0000E-09,-274.6539455284E-03,+4.6501875354607E+00,+4.9189944267273E+00
-8.5000E-09,-266.2133049152E-03,+4.6517578872026E+00,+4.9121432304382E+00
-8.0000E-09,-257.1150795102E-03,+4.6529160216123E+00,+4.9041705131531E+00
-7.5000E-09,-247.2905664244E-03,+4.6524056572962E+00,+4.8939394950867E+00
-7.0000E-09,-236.7888391500E-03,+4.6521112163446E+00,+4.8832125663757E+00
-6.5000E-09,-225.0553672279E-03,+4.6505408646026E+00,+4.8699526786804E+00
-6.0000E-09,-213.3955055437E-03,+4.6489116246703E+00,+4.8567080497742E+00
-5.5000E-09,-201.2105574959E-03,+4.6473216435315E+00,+4.8429446220398E+00
-5.0000E-09,-188.8882036705E-03,+4.6468309086122E+00,+4.8301424980164E+00
-4.5000E-09,-176.1438178146E-03,+4.6456924035992E+00,+4.8163485527039E+00
-4.0000E-09,-163.3503584667E-03,+4.6450642629025E+00,+4.8029665946960E+00
-3.5000E-09,-152.1616023051E-03,+4.6446716749670E+00,+4.7914614677429E+00
-3.0000E-09,-140.7127566363E-03,+4.6452998156638E+00,+4.7806277275085E+00
-2.5000E-09,-130.4367674247E-03,+4.6458690681702E+00,+4.7710070610046E+00
-2.0000E-09,-120.8527144495E-03,+4.6461242503283E+00,+4.7617373466492E+00
-1.5000E-09,-112.7850323751E-03,+4.6461242503283E+00,+4.7537188529968E+00
-1.0000E-09,-105.8951141072E-03,+4.6463598030896E+00,+4.7470583915710E+00
-500.0E-12,-100.7914709457E-03,+4.6476749726735E+00,+4.7433199882507E+00
+0.0E+00,-95.9675466884E-03,+4.6496575417477E+00,+4.7404665946960E+00
+500.0E-12,-92.8857313947E-03,+4.6525430630736E+00,+4.7402453422546E+00
+1.0000E-09,-92.3949964754E-03,+4.6518364047897E+00,+4.7390627861023E+00
+1.5000E-09,-93.3715589649E-03,+4.6520915869478E+00,+4.7402987480164E+00
