x-axis,1,3,F1
second,Volt,Volt,Volt
-426.2530E-06,-77.6841198E-03,-77.3552740E-03,-416.9156E-06
-425.7330E-06,-77.6734655E-03,-77.3948700E-03,-368.0884E-06
-425.2130E-06,-77.5942734E-03,-77.6693443E-03,-24.4379E-06
-424.6930E-06,-77.9083437E-03,-77.6693443E-03,-329.6137E-06
-424.1730E-06,-77.9083437E-03,-77.9834147E-03,-24.4379E-06
-423.6530E-06,-77.9083437E-03,-77.9834147E-03,-24.4379E-06
-423.1330E-06,-77.8059289E-03,-77.9834147E-03,+75.0765E-06
-422.6130E-06,-77.3845319E-03,-78.2453205E-03,+739.0280E-06
-422.0930E-06,-77.5942734E-03,-77.9853288E-03,+282.5978E-06
-421.5730E-06,-77.5942734E-03,-78.2974850E-03,+585.9137E-06
-421.0530E-06,-77.8097572E-03,-78.5129688E-03,+585.9137E-06
-420.5330E-06,-77.5942734E-03,-78.4627185E-03,+746.4677E-06
-420.0130E-06,-77.7092565E-03,-78.4124682E-03,+585.9137E-06
-419.4930E-06,-78.0929484E-03,-78.9256257E-03,+711.7128E-06
-418.9730E-06,-77.9083437E-03,-78.9401082E-03,+905.1618E-06
-418.4530E-06,-77.8725759E-03,-79.2039282E-03,+1.1962652E-03
-417.9330E-06,-77.9083437E-03,-79.3257142E-03,+1.2798473E-03
-417.4130E-06,-77.9083437E-03,-79.4174979E-03,+1.3690317E-03
-416.8930E-06,-77.5942734E-03,-79.3672476E-03,+1.6253803E-03
-416.3730E-06,-77.5942734E-03,-79.5537664E-03,+1.8066168E-03
-415.8530E-06,-77.5942734E-03,-79.5808173E-03,+1.8381586E-03
-415.3330E-06,-77.8851443E-03,-79.8214379E-03,+1.7840744E-03
-414.8130E-06,-77.9083437E-03,-79.7943870E-03,+1.7352471E-03
-414.2930E-06,-77.5942734E-03,-79.8678367E-03,+2.1728277E-03
-413.7730E-06,-77.5942734E-03,-80.0417872E-03,+2.3418518E-03
-413.2530E-06,-77.8184741E-03,-80.3616463E-03,+2.4348011E-03
-412.7330E-06,-77.5942734E-03,-80.7308092E-03,+3.0113606E-03
-412.2130E-06,-77.9083437E-03,-80.4853464E-03,+2.4676735E-03
-411.6930E-06,-77.9083437E-03,-80.6882850E-03,+2.6648649E-03
-411.1730E-06,-77.9083437E-03,-80.3848457E-03,+2.3700191E-03
-410.6530E-06,-77.7469617E-03,-80.6486658E-03,+2.7831793E-03
-410.1330E-06,-77.8059057E-03,-80.8100478E-03,+2.8827162E-03
-409.6130E-06,-77.8561560E-03,-81.1763058E-03,+3.1897744E-03
-409.0930E-06,-77.9064064E-03,-81.1241181E-03,+3.0902375E-03
-408.5730E-06,-77.5942734E-03,-81.6556328E-03,+3.9099929E-03
-408.0530E-06,-77.6928367E-03,-81.1241181E-03,+3.2977589E-03
-407.5330E-06,-77.5942734E-03,-81.1241181E-03,+3.3935308E-03
-407.0130E-06,-77.9083437E-03,-81.4381885E-03,+3.3935308E-03
-406.4930E-06,-77.6590294E-03,-81.5029445E-03,+3.6987066E-03
-405.9730E-06,-77.6087791E-03,-82.0373178E-03,+4.3249896E-03
-405.4530E-06,-77.8725991E-03,-82.6229806E-03,+4.6405368E-03
-404.9330E-06,-77.8223488E-03,-82.2944046E-03,+4.3700933E-03
-404.4130E-06,-77.9083437E-03,-82.3388197E-03,+4.2951333E-03
-403.8930E-06,-77.5353525E-03,-81.9387544E-03,+4.2785914E-03
-403.3730E-06,-77.5942734E-03,-82.6171455E-03,+4.9053103E-03
-402.8530E-06,-77.8812696E-03,-82.3803995E-03,+4.3964007E-03
-402.3330E-06,-77.5942734E-03,-82.4035758E-03,+4.6977890E-03
-401.8130E-06,-78.1489875E-03,-82.6944699E-03,+4.4414404E-03
-401.2930E-06,-77.9083437E-03,-83.1989337E-03,+5.1654464E-03
-400.7730E-06,-77.7682006E-03,-82.8346130E-03,+4.9476176E-03
-400.2530E-06,-77.9083437E-03,-82.8287546E-03,+4.8057509E-03
-399.7330E-06,-77.6339158E-03,-83.0085402E-03,+5.2471009E-03
-399.2130E-06,-77.5942734E-03,-83.3120027E-03,+5.5804890E-03
-398.6930E-06,-77.8474855E-03,-83.3834688E-03,+5.4038900E-03
-398.1730E-06,-77.5942734E-03,-83.7477894E-03,+6.0039341E-03
-397.6530E-06,-77.9083437E-03,-83.4753221E-03,+5.4340074E-03
-397.1330E-06,-77.6967345E-03,-83.6366809E-03,+5.7964128E-03
-396.6130E-06,-77.6464842E-03,-83.9507513E-03,+6.1504158E-03
-396.0930E-06,-77.2841241E-03,-83.9487907E-03,+6.5612630E-03
-395.5730E-06,-77.8117641E-03,-83.6849707E-03,+5.7409476E-03
-395.0530E-06,-77.8098036E-03,-84.1662815E-03,+6.2011480E-03
-394.5330E-06,-77.7595532E-03,-84.4301015E-03,+6.5673590E-03
-394.0130E-06,-77.5942734E-03,-84.4948807E-03,+6.7909027E-03
-393.4930E-06,-77.6590526E-03,-84.3943801E-03,+6.6303036E-03
-392.9730E-06,-77.8938148E-03,-84.5643631E-03,+6.5673590E-03
-392.4530E-06,-77.6299948E-03,-84.6503348E-03,+6.9072445E-03
-391.9330E-06,-77.5942734E-03,-84.5788920E-03,+6.8725348E-03
-391.4130E-06,-77.5942734E-03,-84.4426699E-03,+6.7401705E-03
-390.8930E-06,-77.5942734E-03,-85.1383092E-03,+7.4161091E-03
-390.3730E-06,-77.6716210E-03,-85.4437554E-03,+7.6377479E-03
-389.8530E-06,-77.8812464E-03,-85.1799354E-03,+7.1777105E-03
-389.3330E-06,-77.5942734E-03,-85.5211030E-03,+7.7880621E-03
-388.8130E-06,-77.5942734E-03,-84.9663657E-03,+7.2490351E-03
-388.2930E-06,-77.5942734E-03,-85.3306864E-03,+7.6030381E-03
-387.7730E-06,-77.7681774E-03,-85.6612693E-03,+7.7552799E-03
-387.2530E-06,-77.9083437E-03,-85.6110190E-03,+7.5702559E-03
-386.7330E-06,-77.5942734E-03,-86.1095780E-03,+8.3598713E-03
-386.2130E-06,-77.5942734E-03,-85.8245887E-03,+8.0829530E-03
-385.6930E-06,-77.8475087E-03,-86.1492437E-03,+8.1523500E-03
-385.1730E-06,-77.5942734E-03,-86.0381584E-03,+8.2904743E-03
-384.6530E-06,-77.5942734E-03,-86.1406428E-03,+8.4197381E-03
-384.1330E-06,-77.6967577E-03,-86.3608297E-03,+8.5455442E-03
-383.6130E-06,-77.5942734E-03,-86.4633141E-03,+8.7646246E-03
-383.0930E-06,-77.9083437E-03,-86.7793681E-03,+8.7665521E-03
-382.5730E-06,-77.5942734E-03,-86.5115807E-03,+8.8115243E-03
-382.0530E-06,-77.5942734E-03,-86.2477606E-03,+8.5132859E-03
-381.5330E-06,-77.5942734E-03,-86.9426875E-03,+9.2304220E-03
-381.0130E-06,-77.7093261E-03,-86.4633141E-03,+8.6304713E-03
-380.4930E-06,-77.5942734E-03,-87.0914548E-03,+9.3749762E-03
-379.9730E-06,-77.5942734E-03,-86.8064886E-03,+9.0980803E-03
-379.4530E-06,-77.8726455E-03,-87.3698269E-03,+9.3749762E-03
-378.9330E-06,-77.3661516E-03,-87.3195765E-03,+9.8182988E-03
-378.4130E-06,-77.5942734E-03,-87.5833966E-03,+9.8529860E-03
-377.8930E-06,-77.5942734E-03,-87.5331462E-03,+9.8041588E-03
-377.3730E-06,-77.5169026E-03,-87.9562950E-03,+10.2905035E-03
-376.8530E-06,-77.5671529E-03,-87.7738364E-03,+10.0696555E-03
-376.3330E-06,-77.8620840E-03,-87.9874061E-03,+9.9853277E-03
