x-axis,1,3,F1
second,Volt,Volt,Volt
+499.9030000E-06,+4.1673020379452E+00,+3.8423408209870E+00,+324.7636556589E-03
+499.9035000E-06,+4.1677338846970E+00,+3.8434204378057E+00,+324.1075277558E-03
+499.9040000E-06,+4.1672431497738E+00,+3.8437148787840E+00,+323.3369588770E-03
+499.9045000E-06,+4.1672038909726E+00,+3.8430474792860E+00,+323.9816427156E-03
+499.9050000E-06,+4.1677927728680E+00,+3.8438326551259E+00,+323.7642049948E-03
+499.9055000E-06,+4.1687349839131E+00,+3.8450693071500E+00,+323.4704732773E-03
+499.9060000E-06,+4.1692649776378E+00,+3.8452067129234E+00,+323.8862752953E-03
+499.9065000E-06,+4.1695397891847E+00,+3.8445589428577E+00,+324.8094319980E-03
+499.9070000E-06,+4.1694809010144E+00,+3.8433615496346E+00,+325.9233236399E-03
+499.9075000E-06,+4.1681264726491E+00,+3.8434596966064E+00,+324.4508505190E-03
+499.9080000E-06,+4.1665168621056E+00,+3.8434008084363E+00,+322.9097127954E-03
+499.9085000E-06,+4.1652605807122E+00,+3.8417715685246E+00,+323.2988118958E-03
+499.9090000E-06,+4.1649661397318E+00,+3.8411826865638E+00,+323.5925436148E-03
+499.9095000E-06,+4.1657709450036E+00,+3.8426548913342E+00,+322.9097127955E-03
+499.9100000E-06,+4.1662616799271E+00,+3.8419482331005E+00,+324.1266011769E-03
+499.9105000E-06,+4.1665757502755E+00,+3.8409078750169E+00,+325.4846334589E-03
+499.9110000E-06,+4.1666150090775E+00,+3.8410649102249E+00,+325.3625631200E-03
+499.9115000E-06,+4.1672627791411E+00,+3.8406330634703E+00,+326.4459371401E-03
+499.9120000E-06,+4.1684601723657E+00,+3.8405741753015E+00,+327.6933431450E-03
+499.9125000E-06,+4.1689116484872E+00,+3.8408686162142E+00,+327.8535604654E-03
+499.9130000E-06,+4.1691275718647E+00,+3.8411041690277E+00,+327.8268575448E-03
+499.9135000E-06,+4.1689509072894E+00,+3.8404563988948E+00,+328.2922506469E-03
+499.9140000E-06,+4.1679890668784E+00,+3.8416734214859E+00,+326.1140585470E-03
